"","Episode","word","sentiment"
"5196",NA,"sabotage","negative"
"5197",NA,"sack","negative"
"5198",NA,"sacrificed","negative"
"5199",NA,"sad","negative"
"5200",NA,"sadden","negative"
"5201",NA,"sadly","negative"
"5202",NA,"sadness","negative"
"5203",NA,"safe","positive"
"5204",NA,"safely","positive"
"5205",NA,"sag","negative"
"5206",NA,"sagacity","positive"
"5207",NA,"sagely","positive"
"5208",NA,"sagged","negative"
"5209",NA,"sagging","negative"
"5210",NA,"saggy","negative"
"5211",NA,"sags","negative"
"5212",NA,"saint","positive"
"5213",NA,"saintliness","positive"
"5214",NA,"saintly","positive"
"5215",NA,"salacious","negative"
"5216",NA,"salutary","positive"
"5217",NA,"salute","positive"
"5218",NA,"sanctimonious","negative"
"5219",NA,"sane","positive"
"5220",NA,"sap","negative"
"5221",NA,"sarcasm","negative"
"5222",NA,"sarcastic","negative"
"5223",NA,"sarcastically","negative"
"5224",NA,"sardonic","negative"
"5225",NA,"sardonically","negative"
"5226",NA,"sass","negative"
"5227",NA,"satirical","negative"
"5228",NA,"satirize","negative"
"5229",NA,"satisfactorily","positive"
"5230",NA,"satisfactory","positive"
"5231",NA,"satisfied","positive"
"5232",NA,"satisfies","positive"
"5233",NA,"satisfy","positive"
"5234",NA,"satisfying","positive"
"5235",NA,"satisified","positive"
"5236",NA,"savage","negative"
"5237",NA,"savaged","negative"
"5238",NA,"savagery","negative"
"5239",NA,"savages","negative"
"5240",NA,"saver","positive"
"5241",NA,"savings","positive"
"5242",NA,"savior","positive"
"5243",NA,"savvy","positive"
"5244",NA,"scaly","negative"
"5245",NA,"scam","negative"
"5246",NA,"scams","negative"
"5247",NA,"scandal","negative"
"5248",NA,"scandalize","negative"
"5249",NA,"scandalized","negative"
"5250",NA,"scandalous","negative"
"5251",NA,"scandalously","negative"
"5252",NA,"scandals","negative"
"5253",NA,"scandel","negative"
"5254",NA,"scandels","negative"
"5255",NA,"scant","negative"
"5256",NA,"scapegoat","negative"
"5257",NA,"scar","negative"
"5258",NA,"scarce","negative"
"5259",NA,"scarcely","negative"
"5260",NA,"scarcity","negative"
"5261",NA,"scare","negative"
"5262",NA,"scared","negative"
"5263",NA,"scarier","negative"
"5264",NA,"scariest","negative"
"5265",NA,"scarily","negative"
"5266",NA,"scarred","negative"
"5267",NA,"scars","negative"
"5268",NA,"scary","negative"
"5269",NA,"scathing","negative"
"5270",NA,"scathingly","negative"
"5271",NA,"scenic","positive"
"5272",NA,"sceptical","negative"
"5273",NA,"scoff","negative"
"5274",NA,"scoffingly","negative"
"5275",NA,"scold","negative"
"5276",NA,"scolded","negative"
"5277",NA,"scolding","negative"
"5278",NA,"scoldingly","negative"
"5279",NA,"scorching","negative"
"5280",NA,"scorchingly","negative"
"5281",NA,"scorn","negative"
"5282",NA,"scornful","negative"
"5283",NA,"scornfully","negative"
"5284",NA,"scoundrel","negative"
"5285",NA,"scourge","negative"
"5286",NA,"scowl","negative"
"5287",NA,"scramble","negative"
"5288",NA,"scrambled","negative"
"5289",NA,"scrambles","negative"
"5290",NA,"scrambling","negative"
"5291",NA,"scrap","negative"
"5292",NA,"scratch","negative"
"5293",NA,"scratched","negative"
"5294",NA,"scratches","negative"
"5295",NA,"scratchy","negative"
"5296",NA,"scream","negative"
"5297",NA,"screech","negative"
"5298",NA,"screw-up","negative"
"5299",NA,"screwed","negative"
"5300",NA,"screwed-up","negative"
"5301",NA,"screwy","negative"
"5302",NA,"scuff","negative"
"5303",NA,"scuffs","negative"
"5304",NA,"scum","negative"
"5305",NA,"scummy","negative"
"5306",NA,"seamless","positive"
"5307",NA,"seasoned","positive"
"5308",NA,"second-class","negative"
"5309",NA,"second-tier","negative"
"5310",NA,"secretive","negative"
"5311",NA,"secure","positive"
"5312",NA,"securely","positive"
"5313",NA,"sedentary","negative"
"5314",NA,"seedy","negative"
"5315",NA,"seethe","negative"
"5316",NA,"seething","negative"
"5317",NA,"selective","positive"
"5318",NA,"self-coup","negative"
"5319",NA,"self-criticism","negative"
"5320",NA,"self-defeating","negative"
"5321",NA,"self-destructive","negative"
"5322",NA,"self-determination","positive"
"5323",NA,"self-humiliation","negative"
"5324",NA,"self-interest","negative"
"5325",NA,"self-interested","negative"
"5326",NA,"self-respect","positive"
"5327",NA,"self-satisfaction","positive"
"5328",NA,"self-serving","negative"
"5329",NA,"self-sufficiency","positive"
"5330",NA,"self-sufficient","positive"
"5331",NA,"selfinterested","negative"
"5332",NA,"selfish","negative"
"5333",NA,"selfishly","negative"
"5334",NA,"selfishness","negative"
"5335",NA,"semi-retarded","negative"
"5336",NA,"senile","negative"
"5337",NA,"sensation","positive"
"5338",NA,"sensational","positive"
"5339",NA,"sensationalize","negative"
"5340",NA,"sensationally","positive"
"5341",NA,"sensations","positive"
"5342",NA,"senseless","negative"
"5343",NA,"senselessly","negative"
"5344",NA,"sensible","positive"
"5345",NA,"sensibly","positive"
"5346",NA,"sensitive","positive"
"5347",NA,"serene","positive"
"5348",NA,"serenity","positive"
"5349",NA,"seriousness","negative"
"5350",NA,"sermonize","negative"
"5351",NA,"servitude","negative"
"5352",NA,"set-up","negative"
"5353",NA,"setback","negative"
"5354",NA,"setbacks","negative"
"5355",NA,"sever","negative"
"5356",NA,"severe","negative"
"5357",NA,"severity","negative"
"5358",NA,"sexy","positive"
"5359",NA,"sh*t","negative"
"5360",NA,"shabby","negative"
"5361",NA,"shadowy","negative"
"5362",NA,"shady","negative"
"5363",NA,"shake","negative"
"5364",NA,"shaky","negative"
"5365",NA,"shallow","negative"
"5366",NA,"sham","negative"
"5367",NA,"shambles","negative"
"5368",NA,"shame","negative"
"5369",NA,"shameful","negative"
"5370",NA,"shamefully","negative"
"5371",NA,"shamefulness","negative"
"5372",NA,"shameless","negative"
"5373",NA,"shamelessly","negative"
"5374",NA,"shamelessness","negative"
"5375",NA,"shark","negative"
"5376",NA,"sharp","positive"
"5377",NA,"sharper","positive"
"5378",NA,"sharpest","positive"
"5379",NA,"sharply","negative"
"5380",NA,"shatter","negative"
"5381",NA,"shemale","negative"
"5382",NA,"shimmer","negative"
"5383",NA,"shimmering","positive"
"5384",NA,"shimmeringly","positive"
"5385",NA,"shimmy","negative"
"5386",NA,"shine","positive"
"5387",NA,"shiny","positive"
"5388",NA,"shipwreck","negative"
"5389",NA,"shirk","negative"
"5390",NA,"shirker","negative"
"5391",NA,"shit","negative"
"5392",NA,"shiver","negative"
"5393",NA,"shock","negative"
"5394",NA,"shocked","negative"
"5395",NA,"shocking","negative"
"5396",NA,"shockingly","negative"
"5397",NA,"shoddy","negative"
"5398",NA,"short-lived","negative"
"5399",NA,"shortage","negative"
"5400",NA,"shortchange","negative"
"5401",NA,"shortcoming","negative"
"5402",NA,"shortcomings","negative"
"5403",NA,"shortness","negative"
"5404",NA,"shortsighted","negative"
"5405",NA,"shortsightedness","negative"
"5406",NA,"showdown","negative"
"5407",NA,"shrew","negative"
"5408",NA,"shriek","negative"
"5409",NA,"shrill","negative"
"5410",NA,"shrilly","negative"
"5411",NA,"shrivel","negative"
"5412",NA,"shroud","negative"
"5413",NA,"shrouded","negative"
"5414",NA,"shrug","negative"
"5415",NA,"shun","negative"
"5416",NA,"shunned","negative"
"5417",NA,"sick","negative"
"5418",NA,"sicken","negative"
"5419",NA,"sickening","negative"
"5420",NA,"sickeningly","negative"
"5421",NA,"sickly","negative"
"5422",NA,"sickness","negative"
"5423",NA,"sidetrack","negative"
"5424",NA,"sidetracked","negative"
"5425",NA,"siege","negative"
"5426",NA,"significant","positive"
"5427",NA,"silent","positive"
"5428",NA,"sillily","negative"
"5429",NA,"silly","negative"
"5430",NA,"simpler","positive"
"5431",NA,"simplest","positive"
"5432",NA,"simplified","positive"
"5433",NA,"simplifies","positive"
"5434",NA,"simplify","positive"
"5435",NA,"simplifying","positive"
"5436",NA,"simplistic","negative"
"5437",NA,"simplistically","negative"
"5438",NA,"sin","negative"
"5439",NA,"sincere","positive"
"5440",NA,"sincerely","positive"
"5441",NA,"sincerity","positive"
"5442",NA,"sinful","negative"
"5443",NA,"sinfully","negative"
"5444",NA,"sinister","negative"
"5445",NA,"sinisterly","negative"
"5446",NA,"sink","negative"
"5447",NA,"sinking","negative"
"5448",NA,"skeletons","negative"
"5449",NA,"skeptic","negative"
"5450",NA,"skeptical","negative"
"5451",NA,"skeptically","negative"
"5452",NA,"skepticism","negative"
"5453",NA,"sketchy","negative"
"5454",NA,"skill","positive"
"5455",NA,"skilled","positive"
"5456",NA,"skillful","positive"
"5457",NA,"skillfully","positive"
"5458",NA,"skimpy","negative"
"5459",NA,"skinny","negative"
"5460",NA,"skittish","negative"
"5461",NA,"skittishly","negative"
"5462",NA,"skulk","negative"
"5463",NA,"slack","negative"
"5464",NA,"slammin","positive"
"5465",NA,"slander","negative"
"5466",NA,"slanderer","negative"
"5467",NA,"slanderous","negative"
"5468",NA,"slanderously","negative"
"5469",NA,"slanders","negative"
"5470",NA,"slap","negative"
"5471",NA,"slashing","negative"
"5472",NA,"slaughter","negative"
"5473",NA,"slaughtered","negative"
"5474",NA,"slave","negative"
"5475",NA,"slaves","negative"
"5476",NA,"sleazy","negative"
"5477",NA,"sleek","positive"
"5478",NA,"slick","positive"
"5479",NA,"slime","negative"
"5480",NA,"slog","negative"
"5481",NA,"slogged","negative"
"5482",NA,"slogging","negative"
"5483",NA,"slogs","negative"
"5484",NA,"sloooooooooooooow","negative"
"5485",NA,"sloooow","negative"
"5486",NA,"slooow","negative"
"5487",NA,"sloow","negative"
"5488",NA,"sloppily","negative"
"5489",NA,"sloppy","negative"
"5490",NA,"sloth","negative"
"5491",NA,"slothful","negative"
"5492",NA,"slow","negative"
"5493",NA,"slow-moving","negative"
"5494",NA,"slowed","negative"
"5495",NA,"slower","negative"
"5496",NA,"slowest","negative"
"5497",NA,"slowly","negative"
"5498",NA,"sloww","negative"
"5499",NA,"slowww","negative"
"5500",NA,"slowwww","negative"
"5501",NA,"slug","negative"
"5502",NA,"sluggish","negative"
"5503",NA,"slump","negative"
"5504",NA,"slumping","negative"
"5505",NA,"slumpping","negative"
"5506",NA,"slur","negative"
"5507",NA,"slut","negative"
"5508",NA,"sluts","negative"
"5509",NA,"sly","negative"
"5510",NA,"smack","negative"
"5511",NA,"smallish","negative"
"5512",NA,"smart","positive"
"5513",NA,"smarter","positive"
"5514",NA,"smartest","positive"
"5515",NA,"smartly","positive"
"5516",NA,"smash","negative"
"5517",NA,"smear","negative"
"5518","s1e2","smell","negative"
"5519",NA,"smelled","negative"
"5520",NA,"smelling","negative"
"5521",NA,"smells","negative"
"5522",NA,"smelly","negative"
"5523",NA,"smelt","negative"
"5524",NA,"smile","positive"
"5525",NA,"smiles","positive"
"5526",NA,"smiling","positive"
"5527",NA,"smilingly","positive"
"5528",NA,"smitten","positive"
"5529",NA,"smoke","negative"
"5530",NA,"smokescreen","negative"
"5531",NA,"smolder","negative"
"5532",NA,"smoldering","negative"
"5533",NA,"smooth","positive"
"5534",NA,"smoother","positive"
"5535",NA,"smoothes","positive"
"5536",NA,"smoothest","positive"
"5537",NA,"smoothly","positive"
"5538",NA,"smother","negative"
"5539",NA,"smoulder","negative"
"5540",NA,"smouldering","negative"
"5541",NA,"smudge","negative"
"5542",NA,"smudged","negative"
"5543",NA,"smudges","negative"
"5544",NA,"smudging","negative"
"5545",NA,"smug","negative"
"5546",NA,"smugly","negative"
"5547",NA,"smut","negative"
"5548",NA,"smuttier","negative"
"5549",NA,"smuttiest","negative"
"5550",NA,"smutty","negative"
"5551",NA,"snag","negative"
"5552",NA,"snagged","negative"
"5553",NA,"snagging","negative"
"5554",NA,"snags","negative"
"5555",NA,"snappish","negative"
"5556",NA,"snappishly","negative"
"5557",NA,"snappy","positive"
"5558",NA,"snare","negative"
"5559",NA,"snarky","negative"
"5560",NA,"snarl","negative"
"5561",NA,"snazzy","positive"
"5562",NA,"sneak","negative"
"5563",NA,"sneakily","negative"
"5564",NA,"sneaky","negative"
"5565",NA,"sneer","negative"
"5566",NA,"sneering","negative"
"5567",NA,"sneeringly","negative"
"5568",NA,"snob","negative"
"5569",NA,"snobbish","negative"
"5570",NA,"snobby","negative"
"5571",NA,"snobish","negative"
"5572",NA,"snobs","negative"
"5573",NA,"snub","negative"
"5574",NA,"so-cal","negative"
"5575",NA,"soapy","negative"
"5576",NA,"sob","negative"
"5577",NA,"sober","negative"
"5578",NA,"sobering","negative"
"5579",NA,"sociable","positive"
"5580",NA,"soft","positive"
"5581",NA,"softer","positive"
"5582",NA,"solace","positive"
"5583",NA,"solemn","negative"
"5584",NA,"solicitous","positive"
"5585",NA,"solicitously","positive"
"5586",NA,"solicitude","negative"
"5587",NA,"solid","positive"
"5588",NA,"solidarity","positive"
"5589",NA,"somber","negative"
"5590",NA,"soothe","positive"
"5591",NA,"soothingly","positive"
"5592",NA,"sophisticated","positive"
"5593",NA,"sore","negative"
"5594",NA,"sorely","negative"
"5595",NA,"soreness","negative"
"5596",NA,"sorrow","negative"
"5597",NA,"sorrowful","negative"
"5598",NA,"sorrowfully","negative"
"5599",NA,"sorry","negative"
"5600",NA,"soulful","positive"
"5601",NA,"soundly","positive"
"5602",NA,"soundness","positive"
"5603",NA,"sour","negative"
"5604",NA,"sourly","negative"
"5605",NA,"spacious","positive"
"5606",NA,"spade","negative"
"5607",NA,"spank","negative"
"5608",NA,"sparkle","positive"
"5609",NA,"sparkling","positive"
"5610",NA,"spectacular","positive"
"5611",NA,"spectacularly","positive"
"5612",NA,"speedily","positive"
"5613",NA,"speedy","positive"
"5614",NA,"spellbind","positive"
"5615",NA,"spellbinding","positive"
"5616",NA,"spellbindingly","positive"
"5617",NA,"spellbound","positive"
"5618",NA,"spendy","negative"
"5619",NA,"spew","negative"
"5620",NA,"spewed","negative"
"5621",NA,"spewing","negative"
"5622",NA,"spews","negative"
"5623",NA,"spilling","negative"
"5624",NA,"spinster","negative"
"5625",NA,"spirited","positive"
"5626",NA,"spiritless","negative"
"5627",NA,"spiritual","positive"
"5628",NA,"spite","negative"
"5629",NA,"spiteful","negative"
"5630",NA,"spitefully","negative"
"5631",NA,"spitefulness","negative"
"5632",NA,"splatter","negative"
"5633",NA,"splendid","positive"
"5634",NA,"splendidly","positive"
"5635",NA,"splendor","positive"
"5636",NA,"split","negative"
"5637",NA,"splitting","negative"
"5638",NA,"spoil","negative"
"5639",NA,"spoilage","negative"
"5640",NA,"spoilages","negative"
"5641",NA,"spoiled","negative"
"5642",NA,"spoilled","negative"
"5643",NA,"spoils","negative"
"5644",NA,"spontaneous","positive"
"5645",NA,"spook","negative"
"5646",NA,"spookier","negative"
"5647",NA,"spookiest","negative"
"5648",NA,"spookily","negative"
"5649",NA,"spooky","negative"
"5650",NA,"spoon-fed","negative"
"5651",NA,"spoon-feed","negative"
"5652",NA,"spoonfed","negative"
"5653",NA,"sporadic","negative"
"5654",NA,"sporty","positive"
"5655",NA,"spotless","positive"
"5656",NA,"spotty","negative"
"5657",NA,"sprightly","positive"
"5658",NA,"spurious","negative"
"5659",NA,"spurn","negative"
"5660",NA,"sputter","negative"
"5661",NA,"squabble","negative"
"5662",NA,"squabbling","negative"
"5663",NA,"squander","negative"
"5664",NA,"squash","negative"
"5665",NA,"squeak","negative"
"5666",NA,"squeaks","negative"
"5667",NA,"squeaky","negative"
"5668",NA,"squeal","negative"
"5669",NA,"squealing","negative"
"5670",NA,"squeals","negative"
"5671",NA,"squirm","negative"
"5672",NA,"stab","negative"
"5673",NA,"stability","positive"
"5674",NA,"stabilize","positive"
"5675",NA,"stable","positive"
"5676",NA,"stagnant","negative"
"5677",NA,"stagnate","negative"
"5678",NA,"stagnation","negative"
"5679",NA,"staid","negative"
"5680",NA,"stain","negative"
"5681",NA,"stainless","positive"
"5682",NA,"stains","negative"
"5683",NA,"stale","negative"
"5684",NA,"stalemate","negative"
"5685",NA,"stall","negative"
"5686",NA,"stalls","negative"
"5687",NA,"stammer","negative"
"5688",NA,"stampede","negative"
"5689",NA,"standout","positive"
"5690",NA,"standstill","negative"
"5691",NA,"stark","negative"
"5692",NA,"starkly","negative"
"5693",NA,"startle","negative"
"5694",NA,"startling","negative"
"5695",NA,"startlingly","negative"
"5696",NA,"starvation","negative"
"5697",NA,"starve","negative"
"5698",NA,"state-of-the-art","positive"
"5699",NA,"stately","positive"
"5700",NA,"static","negative"
"5701",NA,"statuesque","positive"
"5702",NA,"staunch","positive"
"5703",NA,"staunchly","positive"
"5704",NA,"staunchness","positive"
"5705",NA,"steadfast","positive"
"5706",NA,"steadfastly","positive"
"5707",NA,"steadfastness","positive"
"5708",NA,"steadiest","positive"
"5709",NA,"steadiness","positive"
"5710",NA,"steady","positive"
"5711",NA,"steal","negative"
"5712",NA,"stealing","negative"
"5713",NA,"steals","negative"
"5714",NA,"steep","negative"
"5715",NA,"steeply","negative"
"5716",NA,"stellar","positive"
"5717",NA,"stellarly","positive"
"5718",NA,"stench","negative"
"5719",NA,"stereotype","negative"
"5720",NA,"stereotypical","negative"
"5721",NA,"stereotypically","negative"
"5722",NA,"stern","negative"
"5723",NA,"stew","negative"
"5724",NA,"sticky","negative"
"5725",NA,"stiff","negative"
"5726",NA,"stiffness","negative"
"5727",NA,"stifle","negative"
"5728",NA,"stifling","negative"
"5729",NA,"stiflingly","negative"
"5730",NA,"stigma","negative"
"5731",NA,"stigmatize","negative"
"5732",NA,"stimulate","positive"
"5733",NA,"stimulates","positive"
"5734",NA,"stimulating","positive"
"5735",NA,"stimulative","positive"
"5736",NA,"sting","negative"
"5737",NA,"stinging","negative"
"5738",NA,"stingingly","negative"
"5739",NA,"stingy","negative"
"5740",NA,"stink","negative"
"5741",NA,"stinks","negative"
"5742",NA,"stirringly","positive"
"5743",NA,"stodgy","negative"
"5744",NA,"stole","negative"
"5745",NA,"stolen","negative"
"5746",NA,"stooge","negative"
"5747",NA,"stooges","negative"
"5748",NA,"stormy","negative"
"5749",NA,"straggle","negative"
"5750",NA,"straggler","negative"
"5751",NA,"straighten","positive"
"5752",NA,"straightforward","positive"
"5753",NA,"strain","negative"
"5754",NA,"strained","negative"
"5755",NA,"straining","negative"
"5756",NA,"strange","negative"
"5757",NA,"strangely","negative"
"5758",NA,"stranger","negative"
"5759",NA,"strangest","negative"
"5760",NA,"strangle","negative"
"5761",NA,"streaky","negative"
"5762",NA,"streamlined","positive"
"5763",NA,"strenuous","negative"
"5764",NA,"stress","negative"
"5765",NA,"stresses","negative"
"5766",NA,"stressful","negative"
"5767",NA,"stressfully","negative"
"5768",NA,"stricken","negative"
"5769",NA,"strict","negative"
"5770",NA,"strictly","negative"
"5771",NA,"strident","negative"
"5772",NA,"stridently","negative"
"5773",NA,"strife","negative"
"5774",NA,"strike","negative"
"5775",NA,"striking","positive"
"5776",NA,"strikingly","positive"
"5777",NA,"stringent","negative"
"5778",NA,"stringently","negative"
"5779",NA,"striving","positive"
"5780",NA,"strong","positive"
"5781",NA,"stronger","positive"
"5782",NA,"strongest","positive"
"5783",NA,"struck","negative"
"5784",NA,"struggle","negative"
"5785",NA,"struggled","negative"
"5786",NA,"struggles","negative"
"5787",NA,"struggling","negative"
"5788",NA,"strut","negative"
"5789",NA,"stubborn","negative"
"5790",NA,"stubbornly","negative"
"5791",NA,"stubbornness","negative"
"5792",NA,"stuck","negative"
"5793",NA,"stuffy","negative"
"5794",NA,"stumble","negative"
"5795",NA,"stumbled","negative"
"5796",NA,"stumbles","negative"
"5797",NA,"stump","negative"
"5798",NA,"stumped","negative"
"5799",NA,"stumps","negative"
"5800",NA,"stun","negative"
"5801",NA,"stunned","positive"
"5802",NA,"stunning","positive"
"5803",NA,"stunningly","positive"
"5804",NA,"stunt","negative"
"5805",NA,"stunted","negative"
"5806",NA,"stupendous","positive"
"5807",NA,"stupendously","positive"
"5808",NA,"stupid","negative"
"5809",NA,"stupidest","negative"
"5810",NA,"stupidity","negative"
"5811",NA,"stupidly","negative"
"5812",NA,"stupified","negative"
"5813",NA,"stupify","negative"
"5814",NA,"stupor","negative"
"5815",NA,"sturdier","positive"
"5816",NA,"sturdy","positive"
"5817",NA,"stutter","negative"
"5818",NA,"stuttered","negative"
"5819",NA,"stuttering","negative"
"5820",NA,"stutters","negative"
"5821",NA,"sty","negative"
"5822",NA,"stylish","positive"
"5823",NA,"stylishly","positive"
"5824",NA,"stylized","positive"
"5825",NA,"stymied","negative"
"5826",NA,"suave","positive"
"5827",NA,"suavely","positive"
"5828",NA,"sub-par","negative"
"5829",NA,"subdued","negative"
"5830",NA,"subjected","negative"
"5831",NA,"subjection","negative"
"5832",NA,"subjugate","negative"
"5833",NA,"subjugation","negative"
"5834",NA,"sublime","positive"
"5835",NA,"submissive","negative"
"5836",NA,"subordinate","negative"
"5837",NA,"subpoena","negative"
"5838",NA,"subpoenas","negative"
"5839",NA,"subservience","negative"
"5840",NA,"subservient","negative"
"5841",NA,"subsidize","positive"
"5842",NA,"subsidized","positive"
"5843",NA,"subsidizes","positive"
"5844",NA,"subsidizing","positive"
"5845",NA,"substandard","negative"
"5846",NA,"substantive","positive"
"5847",NA,"subtract","negative"
"5848",NA,"subversion","negative"
"5849",NA,"subversive","negative"
"5850",NA,"subversively","negative"
"5851",NA,"subvert","negative"
"5852",NA,"succeed","positive"
"5853",NA,"succeeded","positive"
"5854",NA,"succeeding","positive"
"5855",NA,"succeeds","positive"
"5856",NA,"succes","positive"
"5857",NA,"success","positive"
"5858",NA,"successes","positive"
"5859",NA,"successful","positive"
"5860",NA,"successfully","positive"
"5861",NA,"succumb","negative"
"5862",NA,"suck","negative"
"5863",NA,"sucked","negative"
"5864",NA,"sucker","negative"
"5865",NA,"sucks","negative"
"5866",NA,"sucky","negative"
"5867",NA,"sue","negative"
"5868",NA,"sued","negative"
"5869",NA,"sueing","negative"
"5870",NA,"sues","negative"
"5871",NA,"suffer","negative"
"5872",NA,"suffered","negative"
"5873",NA,"sufferer","negative"
"5874",NA,"sufferers","negative"
"5875",NA,"suffering","negative"
"5876",NA,"suffers","negative"
"5877",NA,"suffice","positive"
"5878",NA,"sufficed","positive"
"5879",NA,"suffices","positive"
"5880",NA,"sufficient","positive"
"5881",NA,"sufficiently","positive"
"5882",NA,"suffocate","negative"
"5883",NA,"sugar-coat","negative"
"5884",NA,"sugar-coated","negative"
"5885",NA,"sugarcoated","negative"
"5886",NA,"suicidal","negative"
"5887",NA,"suicide","negative"
"5888",NA,"suitable","positive"
"5889",NA,"sulk","negative"
"5890",NA,"sullen","negative"
"5891",NA,"sully","negative"
"5892",NA,"sumptuous","positive"
"5893",NA,"sumptuously","positive"
"5894",NA,"sumptuousness","positive"
"5895",NA,"sunder","negative"
"5896",NA,"sunk","negative"
"5897",NA,"sunken","negative"
"5898",NA,"super","positive"
"5899",NA,"superb","positive"
"5900",NA,"superbly","positive"
"5901",NA,"superficial","negative"
"5902",NA,"superficiality","negative"
"5903",NA,"superficially","negative"
"5904",NA,"superfluous","negative"
"5905",NA,"superior","positive"
"5906",NA,"superiority","positive"
"5907",NA,"superstition","negative"
"5908",NA,"superstitious","negative"
"5909",NA,"supple","positive"
"5910",NA,"support","positive"
"5911",NA,"supported","positive"
"5912",NA,"supporter","positive"
"5913",NA,"supporting","positive"
"5914",NA,"supportive","positive"
"5915",NA,"supports","positive"
"5916",NA,"suppress","negative"
"5917",NA,"suppression","negative"
"5918",NA,"supremacy","positive"
"5919",NA,"supreme","positive"
"5920",NA,"supremely","positive"
"5921",NA,"supurb","positive"
"5922",NA,"supurbly","positive"
"5923",NA,"surmount","positive"
"5924",NA,"surpass","positive"
"5925",NA,"surreal","positive"
"5926",NA,"surrender","negative"
"5927",NA,"survival","positive"
"5928",NA,"survivor","positive"
"5929",NA,"susceptible","negative"
"5930",NA,"suspect","negative"
"5931",NA,"suspicion","negative"
"5932",NA,"suspicions","negative"
"5933",NA,"suspicious","negative"
"5934",NA,"suspiciously","negative"
"5935",NA,"sustainability","positive"
"5936",NA,"sustainable","positive"
"5937",NA,"swagger","negative"
"5938",NA,"swamped","negative"
"5939",NA,"swank","positive"
"5940",NA,"swankier","positive"
"5941",NA,"swankiest","positive"
"5942",NA,"swanky","positive"
"5943",NA,"sweaty","negative"
"5944",NA,"sweeping","positive"
"5945",NA,"sweet","positive"
"5946",NA,"sweeten","positive"
"5947",NA,"sweetheart","positive"
"5948",NA,"sweetly","positive"
"5949",NA,"sweetness","positive"
"5950",NA,"swelled","negative"
"5951",NA,"swelling","negative"
"5952",NA,"swift","positive"
"5953",NA,"swiftness","positive"
"5954",NA,"swindle","negative"
"5955",NA,"swipe","negative"
"5956",NA,"swollen","negative"
"5957",NA,"symptom","negative"
"5958",NA,"symptoms","negative"
"5959",NA,"syndrome","negative"
"5960",NA,"taboo","negative"
"5961",NA,"tacky","negative"
"5962",NA,"taint","negative"
"5963",NA,"tainted","negative"
"5964",NA,"talent","positive"
"5965",NA,"talented","positive"
"5966",NA,"talents","positive"
"5967",NA,"tamper","negative"
"5968",NA,"tangle","negative"
"5969",NA,"tangled","negative"
"5970",NA,"tangles","negative"
"5971",NA,"tank","negative"
"5972",NA,"tanked","negative"
"5973",NA,"tanks","negative"
"5974",NA,"tantalize","positive"
"5975",NA,"tantalizing","positive"
"5976",NA,"tantalizingly","positive"
"5977",NA,"tantrum","negative"
"5978",NA,"tardy","negative"
"5979",NA,"tarnish","negative"
"5980",NA,"tarnished","negative"
"5981",NA,"tarnishes","negative"
"5982",NA,"tarnishing","negative"
"5983",NA,"tattered","negative"
"5984",NA,"taunt","negative"
"5985",NA,"taunting","negative"
"5986",NA,"tauntingly","negative"
"5987",NA,"taunts","negative"
"5988",NA,"taut","negative"
"5989",NA,"tawdry","negative"
"5990",NA,"taxing","negative"
"5991",NA,"tease","negative"
"5992",NA,"teasingly","negative"
"5993",NA,"tedious","negative"
"5994",NA,"tediously","negative"
"5995",NA,"temerity","negative"
"5996",NA,"temper","negative"
"5997",NA,"tempest","negative"
"5998",NA,"tempt","positive"
"5999",NA,"temptation","negative"
"6000",NA,"tempting","positive"
"6001",NA,"temptingly","positive"
"6002",NA,"tenacious","positive"
"6003",NA,"tenaciously","positive"
"6004",NA,"tenacity","positive"
"6005",NA,"tender","positive"
"6006",NA,"tenderly","positive"
"6007",NA,"tenderness","negative"
"6008",NA,"tense","negative"
"6009",NA,"tension","negative"
"6010",NA,"tentative","negative"
"6011",NA,"tentatively","negative"
"6012",NA,"tenuous","negative"
"6013",NA,"tenuously","negative"
"6014",NA,"tepid","negative"
"6015",NA,"terrible","negative"
"6016",NA,"terribleness","negative"
"6017",NA,"terribly","negative"
"6018",NA,"terrific","positive"
"6019",NA,"terrifically","positive"
"6020",NA,"terror","negative"
"6021",NA,"terror-genic","negative"
"6022",NA,"terrorism","negative"
"6023",NA,"terrorize","negative"
"6024",NA,"testily","negative"
"6025",NA,"testy","negative"
"6026",NA,"tetchily","negative"
"6027",NA,"tetchy","negative"
"6028",NA,"thank","positive"
"6029",NA,"thankful","positive"
"6030",NA,"thankless","negative"
"6031",NA,"thicker","negative"
"6032",NA,"thinner","positive"
"6033",NA,"thirst","negative"
"6034",NA,"thorny","negative"
"6035",NA,"thoughtful","positive"
"6036",NA,"thoughtfully","positive"
"6037",NA,"thoughtfulness","positive"
"6038",NA,"thoughtless","negative"
"6039",NA,"thoughtlessly","negative"
"6040",NA,"thoughtlessness","negative"
"6041",NA,"thrash","negative"
"6042",NA,"threat","negative"
"6043",NA,"threaten","negative"
"6044",NA,"threatening","negative"
"6045",NA,"threats","negative"
"6046",NA,"threesome","negative"
"6047",NA,"thrift","positive"
"6048",NA,"thrifty","positive"
"6049",NA,"thrill","positive"
"6050",NA,"thrilled","positive"
"6051",NA,"thrilling","positive"
"6052",NA,"thrillingly","positive"
"6053",NA,"thrills","positive"
